Time_s,BCL_Envelope_Raw,BCC_Envelope_Raw
21.7265,1.3275728101603e-05,3.86837958320533e-05
21.727,1.32998498460909e-05,3.87874846078399e-05
21.7275,1.33241363078512e-05,3.88916176311746e-05
21.728,1.33485843439433e-05,3.89961842668397e-05
21.7285,1.33731907752019e-05,3.91011737782176e-05
21.729,1.33979523866274e-05,3.9206575328758e-05
21.7295,1.34228659277842e-05,3.9312377983465e-05
21.73,1.34479281132063e-05,3.94185707104014e-05
21.7305,1.3473135622811e-05,3.95251423822093e-05
21.731,1.34984851023208e-05,3.96320817776472e-05
21.7315,1.35239731636933e-05,3.9739377583141e-05
21.732,1.35495963855595e-05,3.98470183943502e-05
21.7325,1.35753513136704e-05,3.99549927177472e-05
21.733,1.36012344613514e-05,4.00632889722091e-05
21.7335,1.36272423099665e-05,4.01718954906224e-05
21.734,1.36533713093894e-05,4.02808005214989e-05
21.7345,1.36796178784839e-05,4.03899922306014e-05
21.735,1.37059784055923e-05,4.04994587025798e-05
21.7355,1.37324492490328e-05,4.06091879426155e-05
21.736,1.37590267376049e-05,4.07191678780744e-05
21.7365,1.37857071711041e-05,4.08293863601673e-05
21.737,1.38124868208446e-05,4.09398311656172e-05
21.7375,1.38393619301916e-05,4.10504899983345e-05
21.738,1.38663287151022e-05,4.11613504910984e-05
21.7385,1.38933833646757e-05,4.12724002072461e-05
21.739,1.3920522041713e-05,4.13836266423691e-05
21.7395,1.39477408832852e-05,4.14950172260181e-05
21.74,1.39750360013116e-05,4.1606559323416e-05
21.7405,1.40024034831471e-05,4.17182402371807e-05
21.741,1.40298393921787e-05,4.18300472090582e-05
21.7415,1.40573397684309e-05,4.1941967421666e-05
21.742,1.40849006291815e-05,4.20539880002502e-05
21.7425,1.4112517969585e-05,4.21660960144533e-05
21.743,1.41401877633063e-05,4.22782784800973e-05
21.7435,1.41679059631636e-05,4.239052236098e-05
21.744,1.41956685017806e-05,4.25028145706869e-05
21.7445,1.42234712922482e-05,4.26151419744174e-05
21.745,1.42513102287964e-05,4.2727491390828e-05
21.7455,1.42791811874757e-05,4.28398495938909e-05
21.746,1.43070800268493e-05,4.295220331477e-05
21.7465,1.4335002588695e-05,4.30645392437136e-05
21.747,1.43629446987178e-05,4.31768440319666e-05
21.7475,1.43909021672738e-05,4.32891042936997e-05
21.748,1.44188707901038e-05,4.34013066079595e-05
21.7485,1.44468463490783e-05,4.35134375206387e-05
21.749,1.4474824612953e-05,4.36254835464673e-05
21.7495,1.45028013381353e-05,4.37374311710269e-05
21.75,1.45307722694613e-05,4.38492668527883e-05
21.7505,1.45587331409835e-05,4.39609770251736e-05
21.751,1.45866796767684e-05,4.40725480986441e-05
21.7515,1.46146075917059e-05,4.41839664628163e-05
21.752,1.4642512592328e-05,4.4295218488605e-05
21.7525,1.46703903776382e-05,4.44062905303968e-05
21.753,1.4698236639952e-05,4.45171689282546e-05
21.7535,1.47260470657466e-05,4.46278400101536e-05
21.754,1.47538173365224e-05,4.47382900942509e-05
21.7545,1.47815431296743e-05,4.48485054911896e-05
21.755,1.48092201193732e-05,4.49584725064377e-05
21.7555,1.48368439774589e-05,4.50681774426639e-05
21.756,1.48644103743421e-05,4.51776066021501e-05
21.7565,1.48919149799179e-05,4.52867462892418e-05
21.757,1.49193534644883e-05,4.53955828128378e-05
21.7575,1.4946721499695e-05,4.55041024889177e-05
21.758,1.49740147594623e-05,4.56122916431095e-05
21.7585,1.50012289209486e-05,4.57201366132965e-05
21.759,1.50283596655085e-05,4.58276237522639e-05
21.7595,1.50554026796627e-05,4.59347394303847e-05
21.76,1.50823536560775e-05,4.60414700383451e-05
21.7605,1.51092082945534e-05,4.61478019899098e-05
21.761,1.51359623030208e-05,4.62537217247256e-05
21.7615,1.51626113985456e-05,4.63592157111642e-05
21.762,1.51891513083416e-05,4.64642704492035e-05
21.7625,1.5215577770791e-05,4.65688724733466e-05
21.763,1.52418865364727e-05,4.66730083555786e-05
21.7635,1.52680733691973e-05,4.67766647083602e-05
21.764,1.52941340470494e-05,4.6879828187658e-05
21.7645,1.53200643634365e-05,4.69824854960095e-05
21.765,1.53458601281436e-05,4.70846233856244e-05
21.7655,1.53715171683944e-05,4.71862286615187e-05
21.766,1.53970313299171e-05,4.72872881846823e-05
21.7665,1.54223984780153e-05,4.73877888752783e-05
21.767,1.54476144986434e-05,4.74877177158732e-05
21.7675,1.54726752994855e-05,4.75870617546949e-05
21.768,1.54975768110373e-05,4.76858081089198e-05
21.7685,1.5522314987692e-05,4.7783943967984e-05
21.769,1.55468858088268e-05,4.78814565969196e-05
21.7695,1.55712852798928e-05,4.79783333397121e-05
21.77,1.55955094335058e-05,4.80745616226777e-05
21.7705,1.56195543305387e-05,4.81701289578582e-05
21.771,1.5643416061214e-05,4.82650229464317e-05
21.7715,1.56670907461982e-05,4.83592312821359e-05
21.772,1.56905745376954e-05,4.84527417547022e-05
21.7725,1.57138636205416e-05,4.85455422532986e-05
21.773,1.57369542132981e-05,4.86376207699786e-05
21.7735,1.57598425693448e-05,4.87289654031338e-05
21.774,1.57825249779719e-05,4.88195643609479e-05
21.7745,1.58049977654699e-05,4.89094059648504e-05
21.775,1.58272572962177e-05,4.89984786529661e-05
21.7755,1.58492999737684e-05,4.90867709835601e-05
21.776,1.5871122241932e-05,4.91742716384739e-05
21.7765,1.58927205858539e-05,4.92609694265521e-05
21.777,1.59140915330909e-05,4.93468532870565e-05
21.7775,1.59352316546817e-05,4.9431912293064e-05
21.778,1.59561375662131e-05,4.95161356548484e-05
21.7785,1.59768059288813e-05,4.95995127232406e-05
21.779,1.59972334505464e-05,4.96820329929667e-05
21.7795,1.60174168867818e-05,4.97636861059596e-05
21.78,1.60373530419158e-05,4.98444618546421e-05
21.7805,1.60570387700665e-05,4.99243501851772e-05
21.781,1.60764709761675e-05,5.00033412006836e-05
21.7815,1.60956466169855e-05,5.00814251644126e-05
21.782,1.61145627021276e-05,5.01585925028825e-05
21.7825,1.61332162950386e-05,5.02348338089688e-05
21.783,1.61516045139861e-05,5.0310139844945e-05
21.7835,1.61697245330333e-05,5.0384501545473e-05
21.784,1.61875735829992e-05,5.0457910020539e-05
21.7845,1.62051489524031e-05,5.05303565583321e-05
21.785,1.62224479883948e-05,5.06018326280646e-05
21.7855,1.62394680976683e-05,5.06723298827294e-05
21.786,1.62562067473585e-05,5.07418401617939e-05
21.7865,1.62726614659194e-05,5.08103554938284e-05
21.787,1.62888298439849e-05,5.08778680990661e-05
21.7875,1.63047095352084e-05,5.09443703918944e-05
21.788,1.63202982570836e-05,5.10098549832748e-05
21.7885,1.63355937917432e-05,5.10743146830908e-05
21.789,1.6350593986736e-05,5.11377425024219e-05
21.7895,1.63652967557812e-05,5.1200131655743e-05
21.79,1.63797000794991e-05,5.12614755630467e-05
21.7905,1.6393802006117e-05,5.13217678518892e-05
21.791,1.64076006521498e-05,5.13810023593561e-05
21.7915,1.64210942030547e-05,5.1439173133949e-05
21.792,1.64342809138582e-05,5.14962744373888e-05
21.7925,1.64471591097559e-05,5.15523007463367e-05
21.793,1.64597271866834e-05,5.16072467540292e-05
21.7935,1.64719836118587e-05,5.16611073718256e-05
21.794,1.64839269242938e-05,5.17138777306679e-05
21.7945,1.64955557352773e-05,5.17655531824496e-05
21.795,1.6506868728826e-05,5.18161293012935e-05
21.7955,1.65178646621058e-05,5.18656018847361e-05
21.796,1.6528542365822e-05,5.19139669548186e-05
21.7965,1.65389007445784e-05,5.19612207590831e-05
21.797,1.65489387772059e-05,5.20073597714737e-05
21.7975,1.65586555170602e-05,5.20523806931421e-05
21.798,1.65680500922883e-05,5.20962804531583e-05
21.7985,1.65771217060645e-05,5.21390562091264e-05
21.799,1.65858696367959e-05,5.21807053477064e-05
21.7995,1.65942932382967e-05,5.22212254850436e-05
21.8,1.6602391939932e-05,5.22606144671061e-05
21.8005,1.66101652467318e-05,5.22988703699326e-05
21.801,1.66176127394743e-05,5.23359914997917e-05
21.8015,1.66247340747398e-05,5.23719763932537e-05
21.802,1.6631528984935e-05,5.24068238171779e-05
21.8025,1.66379972782889e-05,5.24405327686155e-05
21.803,1.66441388388194e-05,5.2473102474629e-05
21.8035,1.66499536262732e-05,5.25045323920313e-05
21.804,1.66554416760378e-05,5.25348222070437e-05
21.8045,1.66606030990273e-05,5.25639718348755e-05
21.805,1.66654380815423e-05,5.25919814192266e-05
21.8055,1.66699468851047e-05,5.26188513317147e-05
21.806,1.6674129846268e-05,5.26445821712282e-05
21.8065,1.66779873764044e-05,5.26691747632083e-05
21.807,1.66815199614679e-05,5.26926301588609e-05
21.8075,1.66847281617361e-05,5.27149496343005e-05
21.808,1.66876126115291e-05,5.27361346896298e-05
21.8085,1.66901740189072e-05,5.27561870479546e-05
21.809,1.66924131653485e-05,5.27751086543392e-05
21.8095,1.66943309054043e-05,5.2792901674702e-05
21.81,1.66959281663364e-05,5.28095684946549e-05
21.8105,1.66972059477327e-05,5.2825111718289e-05
21.811,1.66981653211049e-05,5.28395341669074e-05
21.8115,1.66988074294662e-05,5.28528388777093e-05
21.812,1.66991334868907e-05,5.28650291024254e-05
21.8125,1.66991447780545e-05,5.28761083059088e-05
21.813,1.66988426577582e-05,5.28860801646825e-05
21.8135,1.66982285504317e-05,5.28949485654449e-05
21.814,1.66973039496221e-05,5.29027176035369e-05
21.8145,1.66960704174628e-05,5.29093915813711e-05
21.815,1.66945295841267e-05,5.29149750068254e-05
21.8155,1.66926831472618e-05,5.29194725916024e-05
21.816,1.6690532871409e-05,5.29228892495565e-05
21.8165,1.66880805874043e-05,5.29252300949889e-05
21.817,1.66853281917625e-05,5.29265004409135e-05
21.8175,1.66822776460452e-05,5.29267057972923e-05
21.818,1.66789309762104e-05,5.29258518692432e-05
21.8185,1.66752902719462e-05,5.29239445552199e-05
21.819,1.66713576859865e-05,5.2920989945163e-05
21.8195,1.66671354334102e-05,5.2916994318626e-05
21.82,1.66626257909229e-05,5.29119641428714e-05
21.8205,1.6657831096122e-05,5.29059060709418e-05
21.821,1.66527537467442e-05,5.2898826939701e-05
21.8215,1.66473961998959e-05,5.28907337678487e-05
21.822,1.66417609712668e-05,5.28816337539048e-05
21.8225,1.66358506343249e-05,5.28715342741646e-05
21.823,1.66296678194953e-05,5.28604428806229e-05
21.8235,1.66232152133208e-05,5.28483672988663e-05
21.824,1.66164955576045e-05,5.2835315425932e-05
21.8245,1.66095116485357e-05,5.2821295328132e-05
21.825,1.6602266335798e-05,5.28063152388418e-05
21.8255,1.65947625216594e-05,5.27903835562507e-05
21.826,1.65870031600467e-05,5.2773508841074e-05
21.8265,1.65789912556019e-05,5.27556998142246e-05
21.827,1.6570729862723e-05,5.2736965354443e-05
21.8275,1.65622220845888e-05,5.27173144958835e-05
21.828,1.65534710721677e-05,5.26967564256575e-05
21.8285,1.65444800232125e-05,5.26753004813311e-05
21.829,1.65352521812395e-05,5.26529561483763e-05
21.8295,1.65257908344949e-05,5.26297330575772e-05
21.83,1.65160993149066e-05,5.26056409823877e-05
21.8305,1.6506180997024e-05,5.25806898362442e-05
21.831,1.6496039296944e-05,5.25548896698299e-05
21.8315,1.64856776712253e-05,5.25282506682932e-05
21.832,1.64750996157911e-05,5.25007831484197e-05
21.8325,1.64643086648184e-05,5.24724975557583e-05
21.833,1.64533083896179e-05,5.24434044617017e-05
21.8335,1.64421023975013e-05,5.24135145605214e-05
21.834,1.64306943306379e-05,5.23828386663584e-05
21.8345,1.64190878649017e-05,5.23513877101679e-05
21.835,1.64072867087078e-05,5.23191727366198e-05
21.8355,1.63952946018396e-05,5.22862049009538e-05
21.836,1.63831153142678e-05,5.22524954657887e-05
21.8365,1.63707526449611e-05,5.22180557978867e-05
21.837,1.63582104206902e-05,5.21828973648722e-05
21.8375,1.63454924948253e-05,5.21470317319048e-05
21.838,1.6332602746128e-05,5.21104705583072e-05
21.8385,1.63195450775393e-05,5.20732255941483e-05
21.839,1.63063234149634e-05,5.20353086767814e-05
21.8395,1.62929417060489e-05,5.19967317273395e-05
21.84,1.62794039189675e-05,5.19575067471864e-05
21.8405,1.62657140411924e-05,5.19176458143279e-05
21.841,1.62518760782751e-05,5.18771610797801e-05
21.8415,1.62378940526231e-05,5.18360647638999e-05
21.842,1.62237720022776e-05,5.17943691526762e-05
21.8425,1.62095139796937e-05,5.17520865939846e-05
21.843,1.61951240505213e-05,5.17092294938069e-05
21.8435,1.61806062923896e-05,5.16658103124154e-05
21.844,1.6165964793694e-05,5.16218415605256e-05
21.8445,1.61512036523874e-05,5.1577335795416e-05
21.845,1.61363269747745e-05,5.15323056170189e-05
21.8455,1.61213388743124e-05,5.1486763663981e-05
21.846,1.61062434704147e-05,5.14407226096964e-05
21.8465,1.60910448872625e-05,5.13941951583124e-05
21.847,1.60757472526209e-05,5.13471940407093e-05
21.8475,1.60603546966617e-05,5.12997320104547e-05
21.848,1.60448713507934e-05,5.12518218397329e-05
21.8485,1.60293013464981e-05,5.12034763152509e-05
21.849,1.60136488141753e-05,5.11547082341204e-05
21.8495,1.5997917881994e-05,5.11055303997174e-05
21.85,1.59821126747523e-05,5.10559556175188e-05
21.8505,1.59662373127439e-05,5.10059966909172e-05
21.851,1.59502959106345e-05,5.09556664170141e-05
21.8515,1.59342925763446e-05,5.09049775823908e-05
21.852,1.59182314099416e-05,5.08539429588587e-05
21.8525,1.59021165025401e-05,5.08025752991872e-05
21.853,1.5885951935211e-05,5.07508873328099e-05
21.8535,1.58697417778989e-05,5.06988917615082e-05
21.854,1.58534900883486e-05,5.06466012550727e-05
21.8545,1.58372009110409e-05,5.05940284469409e-05
21.855,1.5820878276136e-05,5.05411859298117e-05
21.8555,1.58045261984268e-05,5.04880862512355e-05
21.856,1.57881486763009e-05,5.04347419091814e-05
21.8565,1.57717496907103e-05,5.03811653475794e-05
21.857,1.5755333204151e-05,5.03273689518402e-05
21.8575,1.57389031596502e-05,5.02733650443516e-05
21.858,1.57224634797624e-05,5.0219165879954e-05
21.8585,1.57060180655745e-05,5.01647836413948e-05
21.859,1.56895707957188e-05,5.01102304347655e-05
21.8595,1.56731255253953e-05,5.0055518284921e-05
21.86,1.56566860854027e-05,5.00006591308863e-05
21.8605,1.56402562811785e-05,4.9945664821251e-05
21.861,1.56238398918478e-05,4.98905471095556e-05
21.8615,1.56074406692822e-05,4.98353176496718e-05
21.862,1.55910623371675e-05,4.97799879911809e-05
21.8625,1.55747085900818e-05,4.97245695747509e-05
21.863,1.55583830925828e-05,4.9669073727518e-05
21.8635,1.55420894783062e-05,4.96135116584728e-05
21.864,1.55258313490734e-05,4.95578944538541e-05
21.8645,1.55096122740101e-05,4.95022330725554e-05
21.865,1.54934357886757e-05,4.94465383415424e-05
21.8655,1.54773053942022e-05,4.9390820951289e-05
21.866,1.54612245564448e-05,4.93350914512308e-05
21.8665,1.54451967051427e-05,4.9279360245241e-05
21.867,1.54292252330902e-05,4.92236375871316e-05
21.8675,1.54133134953193e-05,4.91679335761817e-05
21.868,1.53974648082928e-05,4.91122581526975e-05
21.8685,1.53816824491091e-05,4.90566210936059e-05
21.869,1.53659696547185e-05,4.90010320080858e-05
21.8695,1.53503296211506e-05,4.89455003332395e-05
21.87,1.53347655027559e-05,4.88900353298081e-05
21.8705,1.53192804114578e-05,4.88346460779341e-05
21.871,1.53038774160197e-05,4.87793414729747e-05
21.8715,1.52885595413248e-05,4.87241302213681e-05
21.872,1.52733297676698e-05,4.8669020836558e-05
21.8725,1.52581910300737e-05,4.86140216349778e-05
21.873,1.52431462176007e-05,4.85591407320989e-05
21.8735,1.52281981726987e-05,4.85043860385458e-05
21.874,1.52133496905531e-05,4.84497652562816e-05
21.8745,1.51986035184563e-05,4.8395285874866e-05
21.875,1.51839623551929e-05,4.83409551677905e-05
21.8755,1.51694288504419e-05,4.82867801888919e-05
21.876,1.51550056041943e-05,4.82327677688487e-05
21.8765,1.51406951661881e-05,4.8178924511762e-05
21.877,1.51265000353595e-05,4.81252567918247e-05
21.8775,1.51124226593117e-05,4.80717707500814e-05
21.878,1.50984654338006e-05,4.80184722912811e-05
21.8785,1.50846307022374e-05,4.7965367080827e-05
21.879,1.50709207552094e-05,4.79124605418235e-05
21.8795,1.50573378300174e-05,4.78597578522256e-05
21.88,1.50438841102313e-05,4.780726394209e-05
21.8805,1.50305617252628e-05,4.77549834909331e-05
21.881,1.50173727499556e-05,4.77029209251953e-05
21.8815,1.50043192041933e-05,4.76510804158154e-05
21.882,1.49914030525241e-05,4.7599465875916e-05
21.8825,1.49786262038027e-05,4.75480809586013e-05
21.883,1.49659905108496e-05,4.74969290548703e-05
21.8835,1.49534977701261e-05,4.7446013291645e-05
21.884,1.4941149721427e-05,4.73953365299172e-05
21.8845,1.49289480475886e-05,4.73449013630135e-05
21.885,1.49168943742134e-05,4.72947101149821e-05
21.8855,1.49049902694106e-05,4.7244764839101e-05
21.886,1.48932372435524e-05,4.71950673165109e-05
21.8865,1.48816367490464e-05,4.71456190549746e-05
21.887,1.48701901801232e-05,4.70964212877628e-05
21.8875,1.48588988726399e-05,4.70474749726714e-05
21.888,1.48477641038987e-05,4.69987807911697e-05
21.8885,1.48367870924805e-05,4.69503391476832e-05
21.889,1.48259689980942e-05,4.69021501690121e-05
21.8895,1.48153109214405e-05,4.6854213703889e-05
21.89,1.48048139040903e-05,4.68065293226756e-05
21.8905,1.47944789283797e-05,4.67590963172027e-05
21.891,1.4784306917319e-05,4.67119137007535e-05
21.8915,1.47742987345181e-05,4.66649802081926e-05
21.892,1.47644551841282e-05,4.66182942962425e-05
21.8925,1.47547770107993e-05,4.65718541439081e-05
21.893,1.47452648996557e-05,4.65256576530515e-05
21.8935,1.47359194762883e-05,4.64797024491173e-05
21.894,1.47267413067645e-05,4.64339858820105e-05
21.8945,1.47177308976573e-05,4.63885050271268e-05
21.895,1.47088886960922e-05,4.63432566865373e-05
21.8955,1.47002150898126e-05,4.6298237390327e-05
21.896,1.46917104072651e-05,4.62534433980884e-05
21.8965,1.46833749177033e-05,4.62088707005707e-05
21.897,1.46752088313108e-05,4.61645150214838e-05
21.8975,1.46672122993441e-05,4.61203718194584e-05
21.898,1.46593854142945e-05,4.60764362901613e-05
21.8985,1.46517282100691e-05,4.60327033685661e-05
21.899,1.46442406621911e-05,4.59891677313779e-05
21.8995,1.463692268802e-05,4.59458237996138e-05
21.9,1.46297741469896e-05,4.59026657413354e-05
21.9005,1.46227948408654e-05,4.58596874745348e-05
21.901,1.46159845140206e-05,4.58168826701725e-05
21.9015,1.46093428537299e-05,4.57742447553652e-05
21.902,1.46028694904823e-05,4.57317669167232e-05
21.9025,1.45965639983112e-05,4.5689442103836e-05
21.903,1.45904258951425e-05,4.56472630329029e-05
21.9035,1.45844546431614e-05,4.56052221905099e-05
21.904,1.45786496491956e-05,4.55633118375477e-05
21.9045,1.45730102651174e-05,4.55215240132717e-05
21.905,1.4567535788263e-05,4.54798505395008e-05
21.9055,1.45622254618702e-05,4.54382830249531e-05
21.906,1.45570784755334e-05,4.53968128697165e-05
21.9065,1.45520939656775e-05,4.53554312698526e-05
21.907,1.45472710160489e-05,4.53141292221309e-05
21.9075,1.45426086582252e-05,4.52728975288923e-05
21.908,1.45381058721432e-05,4.52317268030378e-05
21.9085,1.4533761586644e-05,4.51906074731422e-05
21.909,1.45295746800372e-05,4.51495297886884e-05
21.9095,1.45255439806819e-05,4.51084838254207e-05
21.91,1.45216682675858e-05,4.50674594908136e-05
21.9105,1.45179462710222e-05,4.50264465296539e-05
21.911,1.45143766731633e-05,4.49854345297328e-05
21.9115,1.45109581087315e-05,4.49444129276437e-05
21.912,1.45076891656665e-05,4.49033710146851e-05
21.9125,1.45045683858101e-05,4.48622979428618e-05
21.913,1.45015942656058e-05,4.48211827309836e-05
21.9135,1.44987652568148e-05,4.47800142708567e-05
21.914,1.44960797672481e-05,4.47387813335639e-05
21.9145,1.4493536161512e-05,4.46974725758296e-05
21.915,1.449113276177e-05,4.46560765464663e-05
21.9155,1.44888678485177e-05,4.4614581692897e-05
21.916,1.44867396613715e-05,4.45729763677502e-05
21.9165,1.44847463998708e-05,4.45312488355218e-05
21.917,1.44828862242924e-05,4.44893872793003e-05
21.9175,1.44811572564767e-05,4.44473798075496e-05
21.918,1.44795575806664e-05,4.44052144609446e-05
21.9185,1.44780852443544e-05,4.43628792192547e-05
21.919,1.44767382591437e-05,4.43203620082703e-05
21.9195,1.44755146016168e-05,4.42776507067657e-05
21.92,1.44744122142133e-05,4.42347331534958e-05
21.9205,1.44734290061187e-05,4.41915971542182e-05
21.921,1.44725628541593e-05,4.41482304887389e-05
21.9215,1.4471811603707e-05,4.41046209179732e-05
21.922,1.44711730695897e-05,4.40607561910193e-05
21.9225,1.44706450370106e-05,4.40166240522379e-05
21.923,1.44702252624717e-05,4.39722122483326e-05
21.9235,1.44699114747041e-05,4.3927508535428e-05
21.924,1.44697013756037e-05,4.3882500686137e-05
21.9245,1.44695926411698e-05,4.38371764966164e-05
21.925,1.44695829224495e-05,4.37915237936009e-05
21.9255,1.44696698464841e-05,4.37455304414149e-05
21.926,1.44698510172584e-05,4.36991843489535e-05
21.9265,1.44701240166534e-05,4.36524734766281e-05
21.927,1.44704864053995e-05,4.36053858432722e-05
21.9275,1.44709357240319e-05,4.35579095329997e-05
21.928,1.44714694938474e-05,4.35100327020121e-05
21.9285,1.44720852178613e-05,4.34617435853463e-05
21.929,1.44727803817655e-05,4.34130305035605e-05
21.9295,1.44735524548866e-05,4.33638818693488e-05
21.93,1.44743988911442e-05,4.33142861940827e-05
21.9305,1.44753171300093e-05,4.32642320942708e-05
21.931,1.44763045974621e-05,4.32137082979346e-05
21.9315,1.44773587069497e-05,4.31627036508931e-05
21.932,1.44784768603427e-05,4.31112071229531e-05
21.9325,1.44796564488907e-05,4.30592078140012e-05
21.933,1.44808948541765e-05,4.30066949599922e-05
21.9335,1.44821894490686e-05,4.29536579388317e-05
21.934,1.44835375986716e-05,4.29000862761495e-05
21.9345,1.44849366612745e-05,4.28459696509606e-05
21.935,1.44863839892961e-05,4.27912979012117e-05
21.9355,1.44878769302278e-05,4.273606102921e-05
21.936,1.44894128275742e-05,4.26802492069343e-05
21.9365,1.44909890217896e-05,4.26238527812247e-05
21.937,1.44926028512123e-05,4.25668622788499e-05
21.9375,1.44942516529962e-05,4.25092684114503e-05
21.938,1.44959327640387e-05,4.2451062080356e-05
21.9385,1.44976435219056e-05,4.23922343812766e-05
21.939,1.44993812657537e-05,4.2332776608862e-05
21.9395,1.45011433372495e-05,4.22726802611329e-05
21.94,1.4502927081485e-05,4.22119370437785e-05
21.9405,1.45047298478898e-05,4.21505388743214e-05
21.941,1.45065489911404e-05,4.2088477886148e-05
21.9415,1.45083818720646e-05,4.20257464324037e-05
21.942,1.45102258585431e-05,4.19623370897521e-05
21.9425,1.45120783264054e-05,4.18982426619989e-05
21.943,1.4513936660323e-05,4.18334561835796e-05
21.9435,1.45157982546959e-05,4.17679709229115e-05
21.944,1.45176605145357e-05,4.17017803856107e-05
21.9445,1.45195208563423e-05,4.16348783175753e-05
21.945,1.45213767089755e-05,4.15672587079351e-05
21.9455,1.45232255145209e-05,4.14989157918698e-05
21.946,1.45250647291495e-05,4.14298440532966e-05
21.9465,1.45268918239709e-05,4.13600382274299e-05
21.947,1.45287042858804e-05,4.12894933032132e-05
21.9475,1.45304996183984e-05,4.1218204525627e-05
21.948,1.45322753425031e-05,4.11461673978727e-05
21.9485,1.45340289974554e-05,4.1073377683436e-05
21.949,1.45357581416156e-05,4.0999831408031e-05
21.9495,1.45374603532513e-05,4.09255248614273e-05
21.95,1.45391332313371e-05,4.08504545991615e-05
21.9505,1.45407743963436e-05,4.07746174441356e-05
21.951,1.45423814910179e-05,4.06980104881039e-05
21.9515,1.45439521811522e-05,4.06206310930491e-05
21.952,1.45454841563432e-05,4.05424768924508e-05
21.9525,1.45469751307393e-05,4.04635457924459e-05
21.953,1.45484228437771e-05,4.03838359728837e-05
21.9535,1.45498250609062e-05,4.03033458882758e-05
21.954,1.4551179574302e-05,4.02220742686423e-05
21.9545,1.45524842035665e-05,4.01400201202558e-05
21.955,1.45537367964166e-05,4.00571827262833e-05
21.9555,1.45549352293601e-05,3.99735616473277e-05
21.956,1.45560774083587e-05,3.98891567218697e-05
21.9565,1.45571612694773e-05,3.98039680666106e-05
21.957,1.45581847795207e-05,3.97179960767178e-05
21.9575,1.45591459366549e-05,3.9631241425973e-05
21.958,1.4560042771016e-05,3.9543705066825e-05
21.9585,1.45608733453031e-05,3.94553882303467e-05
21.959,1.45616357553567e-05,3.9366292426099e-05
21.9595,1.45623281307233e-05,3.92764194419007e-05
21.96,1.45629486352028e-05,3.91857713435068e-05
21.9605,1.45634954673829e-05,3.90943504741954e-05
21.961,1.45639668611561e-05,3.90021594542636e-05
21.9615,1.45643610862229e-05,3.89092011804356e-05
21.962,1.45646764485782e-05,3.88154788251814e-05
21.9625,1.45649112909831e-05,3.87209958359496e-05
21.963,1.45650639934206e-05,3.86257559343137e-05
21.9635,1.45651329735361e-05,3.85297631150346e-05
21.964,1.45651166870614e-05,3.84330216450398e-05
21.9645,1.45650136282236e-05,3.83355360623205e-05
21.965,1.45648223301378e-05,3.82373111747495e-05
21.9655,1.45645413651831e-05,3.81383520588194e-05
21.966,1.45641693453624e-05,3.80386640583041e-05
21.9665,1.45637049226455e-05,3.79382527828446e-05
21.967,1.45631467892951e-05,3.78371241064609e-05
21.9675,1.45624936781755e-05,3.77352841659908e-05
21.968,1.45617443630442e-05,3.76327393594585e-05
21.9685,1.45608976588259e-05,3.75294963443722e-05
21.969,1.45599524218698e-05,3.74255620359549e-05
21.9695,1.45589075501883e-05,3.73209436053072e-05
21.97,1.45577619836799e-05,3.72156484775042e-05
21.9705,1.45565147043339e-05,3.71096843296275e-05
21.971,1.45551647364188e-05,3.70030590887338e-05
21.9715,1.45537111466535e-05,3.68957809297593e-05
21.972,1.45521530443616e-05,3.67878582733622e-05
21.9725,1.45504895816093e-05,3.66792997837037e-05
21.973,1.45487199533264e-05,3.65701143661671e-05
21.9735,1.45468433974107e-05,3.64603111650173e-05
21.974,1.45448591948158e-05,3.63498995609996e-05
21.9745,1.45427666696232e-05,3.623888916888e-05
21.975,1.45405651890978e-05,3.61272898349269e-05
21.9755,1.45382541637273e-05,3.60151116343343e-05
21.976,1.45358330472473e-05,3.5902364868589e-05
21.9765,1.45333013366495e-05,3.57890600627808e-05
21.977,1.4530658572177e-05,3.56752079628583e-05
21.9775,1.45279043373035e-05,3.55608195328298e-05
21.978,1.45250382586992e-05,3.54459059519118e-05
21.9785,1.45220600061832e-05,3.53304786116252e-05
21.979,1.45189692926614e-05,3.52145491128408e-05
21.9795,1.45157658740522e-05,3.50981292627758e-05
21.98,1.45124495491989e-05,3.49812310719418e-05
21.9805,1.45090201597686e-05,3.4863866751046e-05
21.981,1.45054775901395e-05,3.47460487078478e-05
21.9815,1.45018217672749e-05,3.46277895439711e-05
21.982,1.44980526605855e-05,3.45091020516741e-05
21.9825,1.44941702817788e-05,3.43899992105791e-05
21.983,1.44901746846973e-05,3.42704941843621e-05
21.9835,1.44860659651445e-05,3.41506003174058e-05
21.984,1.44818442606994e-05,3.4030331131415e-05
21.9845,1.44775097505197e-05,3.39097003219982e-05
21.985,1.44730626551339e-05,3.37887217552149e-05
21.9855,1.44685032362225e-05,3.3667409464091e-05
21.986,1.44638317963887e-05,3.35457776451019e-05
21.9865,1.44590486789188e-05,3.34238406546268e-05
21.987,1.44541542675325e-05,3.33016130053717e-05
21.9875,1.44491489861234e-05,3.31791093627654e-05
21.988,1.44440332984902e-05,3.30563445413271e-05
21.9885,1.44388077080586e-05,3.2933333501007e-05
21.989,1.44334727575938e-05,3.28100913435014e-05
21.9895,1.44280290289051e-05,3.26866333085423e-05
