Time_s,BCL_Filtered,BCC_Filtered
22.428,1.17559284310979e-05,2.14376815912843e-05
22.4285,8.23857095805462e-06,4.71459511555962e-06
22.429,4.14147298776111e-06,-1.44591842725826e-05
22.4295,1.76589773367524e-07,-3.3824719457966e-05
22.43,-3.09509709961524e-06,-5.07687796021896e-05
22.4305,-6.07161412293561e-06,-6.44255508613137e-05
22.431,-9.9812596589321e-06,-7.59820729990251e-05
22.4315,-1.56273721279114e-05,-8.66671826845712e-05
22.432,-2.23392466055594e-05,-9.57587565570693e-05
22.4325,-2.82411574875436e-05,-0.000101139136701768
22.433,-3.14568366121654e-05,-0.000101945253591108
22.4335,-3.11989022702319e-05,-0.000100074638899277
22.434,-2.80879298932999e-05,-9.82450146861815e-05
22.4345,-2.35559585444728e-05,-9.64364366189264e-05
22.435,-1.88044595932083e-05,-9.11390341743435e-05
22.4355,-1.42923221674287e-05,-7.90025166853909e-05
22.436,-1.00903533391096e-05,-6.09236347325613e-05
22.4365,-6.26372449607001e-06,-4.16311997357134e-05
22.437,-2.71283318987968e-06,-2.53166823340463e-05
22.4375,9.09977570386304e-07,-1.24719104592893e-05
22.438,4.820423005801e-06,-9.25117783888046e-07
22.4385,8.90687977339309e-06,1.09508660499136e-05
22.439,1.29201128715991e-05,2.23534830993838e-05
22.4395,1.63715102222327e-05,3.0798966764951e-05
22.44,1.82667979185046e-05,3.43346661486123e-05
22.4405,1.76353210370487e-05,3.31461920143614e-05
22.441,1.46915010528671e-05,2.9470688127989e-05
22.4415,1.12635112391446e-05,2.63755628805061e-05
22.442,9.73750087448697e-06,2.63173059714906e-05
22.4425,1.1180513129315e-05,2.98421159525215e-05
22.443,1.42935823410595e-05,3.51859818566903e-05
22.4435,1.65026213391528e-05,3.97812011559873e-05
22.444,1.62171923505018e-05,4.26697585472769e-05
22.4445,1.37122839771537e-05,4.49763138063966e-05
22.445,1.01281978128618e-05,4.76591482071043e-05
22.4455,6.59295216171336e-06,4.95479660817183e-05
22.446,4.2193989960134e-06,4.84969696825467e-05
22.4465,3.59059905270534e-06,4.40464583021474e-05
22.447,3.66204754559956e-06,3.76783072094061e-05
22.4475,2.14130413261324e-06,3.03512038204412e-05
22.448,-2.18998209338106e-06,2.12202145681402e-05
22.4485,-7.98479679372536e-06,9.65699700145551e-06
22.449,-1.27777458816514e-05,-2.35774380212388e-06
22.4495,-1.53953495808709e-05,-1.10917754223683e-05
22.45,-1.62373997515197e-05,-1.45268112081869e-05
22.4505,-1.58367713040097e-05,-1.44739025276156e-05
22.451,-1.42699358964779e-05,-1.47087186069686e-05
22.4515,-1.18146465506238e-05,-1.70132597731107e-05
22.452,-9.16072700491086e-06,-1.98019546929468e-05
22.4525,-6.6127109891529e-06,-2.09456770692376e-05
22.453,-3.53414211626982e-06,-2.07783761537641e-05
22.4535,9.4061107642505e-07,-2.11835592093761e-05
22.454,6.60094522779189e-06,-2.24941496883765e-05
22.4545,1.19190012234648e-05,-2.29377779440114e-05
22.455,1.53763533064573e-05,-2.12434670393335e-05
22.4555,1.68497373452914e-05,-1.82828661137461e-05
22.456,1.74442577296766e-05,-1.53053122058697e-05
22.4565,1.81635161045643e-05,-1.16969703476519e-05
22.457,1.91048154671728e-05,-5.96628366228746e-06
22.4575,1.98263424836697e-05,1.41020571180845e-06
22.458,1.99365089678892e-05,7.66745283934236e-06
22.4585,1.91044902269046e-05,1.05998299450205e-05
22.459,1.69359391099918e-05,1.06364538245083e-05
22.4595,1.3324572594433e-05,9.76007901104818e-06
22.46,8.90526381154546e-06,9.53692664617529e-06
22.4605,4.82787675899036e-06,1.07399948320331e-05
22.461,1.87667650985727e-06,1.35407830930278e-05
22.4615,-1.34879632555019e-07,1.6891101215468e-05
22.462,-1.98049090618072e-06,1.85810472928132e-05
22.4625,-4.11088999302436e-06,1.71101059904841e-05
22.463,-6.37265326714625e-06,1.30635450555195e-05
22.4635,-8.7127177997989e-06,7.961173740083e-06
22.464,-1.17891710831555e-05,2.49983247773904e-06
22.4645,-1.63506104264727e-05,-3.40398839007857e-06
22.465,-2.2036076339167e-05,-9.72942518732955e-06
22.4655,-2.73548387578664e-05,-1.62957795210809e-05
22.466,-3.10129427689933e-05,-2.29441532250776e-05
22.4665,-3.27984326355821e-05,-2.92670776250056e-05
22.467,-3.30582356043495e-05,-3.47734749060079e-05
22.4675,-3.19089366676197e-05,-3.96202875806673e-05
22.468,-2.93160009839993e-05,-4.44677095123999e-05
22.4685,-2.54997619536707e-05,-4.92447320626435e-05
22.469,-2.07443714577661e-05,-5.26426081568657e-05
22.4695,-1.49888125807923e-05,-5.32178765585766e-05
22.47,-8.19596978505881e-06,-5.07102500535176e-05
22.4705,-1.19385871075651e-06,-4.62190226714691e-05
22.471,4.56034588084072e-06,-4.14481428627302e-05
22.4715,8.47644821449906e-06,-3.76678389667316e-05
22.472,1.13798991266969e-05,-3.48288198431871e-05
22.4725,1.39097072869572e-05,-3.15413652539127e-05
22.473,1.52136674855293e-05,-2.61407943678505e-05
22.4735,1.43319527936999e-05,-1.77224249713129e-05
22.474,1.21825635325632e-05,-6.30349474561301e-06
22.4745,1.08097434184692e-05,7.21003324458033e-06
22.475,1.09824845003718e-05,2.1004510823189e-05
22.4755,1.16785663669531e-05,3.3332548784717e-05
22.476,1.16905349744377e-05,4.39994970048001e-05
22.4765,1.07360123360236e-05,5.39628172534656e-05
22.477,9.06792165245867e-06,6.30568904602584e-05
22.4775,6.79216304543948e-06,6.91989355289183e-05
22.478,3.76898416276151e-06,7.04850248994735e-05
22.4785,-8.71689016526852e-08,6.7307163529547e-05
22.479,-4.42570522106219e-06,6.18834606244271e-05
22.4795,-8.36155411125275e-06,5.61520314066995e-05
22.48,-1.11853558181979e-05,5.03759862759721e-05
22.4805,-1.34995079491055e-05,4.35711500158974e-05
22.481,-1.71752279214315e-05,3.5176916238767e-05
22.4815,-2.34812980941719e-05,2.6145760226248e-05
22.482,-3.13008387311481e-05,1.81800109803208e-05
22.4825,-3.77030044684089e-05,1.22846431441458e-05
22.483,-4.03411483696653e-05,8.6391848877106e-06
22.4835,-3.90422463075154e-05,7.46020352953229e-06
22.484,-3.52511898331877e-05,8.96923604535098e-06
22.4845,-3.05252038732001e-05,1.24240558057901e-05
22.485,-2.56941898438709e-05,1.601922004384e-05
22.4855,-2.07433832389361e-05,1.8217401911014e-05
22.486,-1.47322584083619e-05,1.9062033228963e-05
22.4865,-6.12085592857864e-06,2.01223525015133e-05
22.487,5.7505140135069e-06,2.30336297308716e-05
22.4875,1.91759693077706e-05,2.7579976115236e-05
22.488,3.08707331825254e-05,3.09364556859062e-05
22.4885,3.87712203802606e-05,2.94036735310009e-05
22.489,4.36552048837977e-05,2.16984043073132e-05
22.4895,4.77964411383736e-05,1.04760293627498e-05
22.49,5.26131542991007e-05,3.90500427797987e-08
22.4905,5.78759169884678e-05,-7.37594461131844e-06
22.491,6.24796116543521e-05,-1.26207866268344e-05
22.4915,6.53566660241509e-05,-1.74395795173862e-05
22.492,6.59543703500352e-05,-2.21427410037431e-05
22.4925,6.44926117105205e-05,-2.53792755280883e-05
22.493,6.19452305991302e-05,-2.56515409966245e-05
22.4935,5.93307822710808e-05,-2.32752630004094e-05
22.494,5.64169660206845e-05,-2.11726328174048e-05
22.4945,5.1123756767631e-05,-2.30933521283745e-05
22.495,4.09207532570363e-05,-3.03595820501281e-05
22.4955,2.53269176427009e-05,-4.05949694312009e-05
22.496,6.88471841685984e-06,-4.9966911609786e-05
22.4965,-1.05058028142721e-05,-5.63265051145143e-05
22.497,-2.41281105915187e-05,-5.98280847496552e-05
22.4975,-3.34943012544501e-05,-6.08690767365712e-05
22.498,-3.94596008317119e-05,-5.83661288021413e-05
22.4985,-4.29452311711789e-05,-5.08410647394713e-05
22.499,-4.47257817743596e-05,-3.89958391409724e-05
22.4995,-4.58084901310266e-05,-2.61496857898993e-05
22.5,-4.69072658189726e-05,-1.56576666820186e-05
22.5005,-4.73591626644494e-05,-8.57320575286545e-06
22.501,-4.56317593944051e-05,-4.17815451766546e-06
22.5015,-4.14323931567002e-05,-1.87570506645875e-06
22.502,-3.63480161100202e-05,-1.82186102138257e-06
22.5025,-3.17469933026793e-05,-4.29043818945714e-06
22.503,-2.69844666789053e-05,-9.11242699505557e-06
22.5035,-2.0572210233297e-05,-1.53393506180608e-05
22.504,-1.25331694896893e-05,-2.09237082722911e-05
22.5045,-4.72246945221128e-06,-2.32904653664272e-05
22.505,9.6391153019235e-07,-2.12093686342202e-05
22.5055,4.06974807190397e-06,-1.62093863446113e-05
22.506,5.39759215781755e-06,-1.15192216191693e-05
22.5065,5.94447897026968e-06,-9.23091413824296e-06
22.507,6.22282273585348e-06,-8.58886511162212e-06
22.5075,6.35366519998895e-06,-7.2261996138928e-06
22.508,6.43126222352633e-06,-3.98872552276297e-06
22.5085,6.5585882473188e-06,-1.34440673895158e-07
22.509,6.56670406828124e-06,2.47753305048009e-06
22.5095,5.95234729731337e-06,3.96729713660334e-06
22.51,4.39380317704313e-06,6.71304186131346e-06
22.5105,2.42363379183192e-06,1.3078171707377e-05
22.511,1.20001606294092e-06,2.29221091729643e-05
22.5115,1.13597558310155e-06,3.32005679463476e-05
22.512,1.08106639316763e-06,4.01887632015558e-05
22.5125,-4.01189238675791e-07,4.24050990701453e-05
22.513,-3.22623222532964e-06,4.11436468017056e-05
22.5135,-6.22567111891216e-06,3.8081691667882e-05
22.514,-9.17310757079186e-06,3.31699062877773e-05
22.5145,-1.3106307018407e-05,2.53862048555314e-05
22.515,-1.84125867537649e-05,1.494684724905e-05
22.5155,-2.36637251141725e-05,4.27499723575381e-06
22.516,-2.67911171522896e-05,-3.02493975697325e-06
22.5165,-2.68148147556707e-05,-4.55322180414162e-06
22.517,-2.43208582781063e-05,-1.38677914687107e-06
22.5175,-2.08518180556684e-05,2.2765049719766e-06
22.518,-1.77935170267807e-05,2.78180795188825e-06
22.5185,-1.52721446922254e-05,3.59145528832729e-07
22.519,-1.21737268396194e-05,-1.79175406247737e-06
22.5195,-7.50991181654212e-06,-1.37163508877301e-06
22.52,-1.48911745690098e-06,1.06181938093449e-06
22.5205,4.86729598510802e-06,4.00203562992783e-06
22.521,1.06958337771611e-05,7.59565420761968e-06
22.5215,1.56048372123956e-05,1.31563064198652e-05
22.522,1.92839128514839e-05,2.03276428707224e-05
22.5225,2.12803815454647e-05,2.62777560918736e-05
22.523,2.15098421131155e-05,2.87039532619679e-05
22.5235,2.08347662476301e-05,2.86585053254956e-05
22.524,2.06221906524058e-05,2.89253208445475e-05
22.5245,2.14916956328248e-05,3.00476528183306e-05
22.525,2.27072862394942e-05,2.96309648316717e-05
22.5255,2.30202736363482e-05,2.57337077636141e-05
22.526,2.19964679566569e-05,1.94259913545538e-05
22.5265,2.02550715508212e-05,1.33025372533768e-05
22.527,1.84539587430675e-05,8.61342122189414e-06
22.5275,1.63631095140059e-05,4.92191503625318e-06
22.528,1.30843961516798e-05,1.87967767875108e-06
22.5285,8.1525929215156e-06,-2.93801828254001e-08
22.529,2.38306516689245e-06,-5.77057847029924e-07
22.5295,-2.60216058748636e-06,-7.0458902264081e-07
22.53,-5.98506001423996e-06,-2.01387776233239e-06
22.5305,-8.70064571384103e-06,-5.56622465648194e-06
22.531,-1.23110128968381e-05,-1.10635851876287e-05
22.5315,-1.70175748736794e-05,-1.70489379434282e-05
22.532,-2.13276383207171e-05,-2.21431944015733e-05
22.5325,-2.37007582825853e-05,-2.60990367032172e-05
22.533,-2.39846124290806e-05,-2.93985923367465e-05
22.5335,-2.31287603116796e-05,-3.2216580104764e-05
22.534,-2.19673816025364e-05,-3.4362182138619e-05
22.5345,-2.05381505652174e-05,-3.5645009889656e-05
22.535,-1.83865079564662e-05,-3.53370414906162e-05
22.5355,-1.52676771700477e-05,-3.18555223917822e-05
22.536,-1.13953063588153e-05,-2.41634617825777e-05
22.5365,-6.95906221102701e-06,-1.3023922840224e-05
22.537,-1.58456943875573e-06,1.41018841133319e-07
22.5375,5.36493540552007e-06,1.47903659654577e-05
22.538,1.37829124403295e-05,3.04035752878212e-05
22.5385,2.23743990253574e-05,4.50253993949444e-05
22.539,2.95406753307477e-05,5.62215879136293e-05
22.5395,3.45921225316188e-05,6.29008841455064e-05
22.54,3.78026212665581e-05,6.49989102562902e-05
22.5405,3.95400282555015e-05,6.22311164266598e-05
22.541,3.99106078614938e-05,5.46184112626967e-05
22.5415,3.9123791940465e-05,4.36365850869372e-05
22.542,3.7457859567826e-05,3.13647015654781e-05
22.5425,3.46650907642726e-05,1.86211329484825e-05
22.543,3.00150293340086e-05,4.96486061462427e-06
22.5435,2.32583473542162e-05,-9.5417703139077e-06
22.544,1.51597964559114e-05,-2.34658259672422e-05
22.5445,6.94299582138927e-06,-3.50623837297978e-05
22.545,-2.82536543896261e-07,-4.36595309318747e-05
22.5455,-5.51255432420535e-06,-4.98951986658765e-05
22.546,-8.18716923722327e-06,-5.49922494932678e-05
22.5465,-9.15539228419924e-06,-5.98212250314773e-05
22.547,-1.07671376138651e-05,-6.44203750970561e-05
22.5475,-1.51660953115642e-05,-6.8671360370889e-05
22.548,-2.22753826484404e-05,-7.35321400255317e-05
22.5485,-2.96113620570463e-05,-8.04726201354435e-05
22.549,-3.41382180234053e-05,-8.85327542827071e-05
22.5495,-3.44917277939528e-05,-9.27189305139924e-05
22.55,-3.17483092883931e-05,-8.7195260873918e-05
22.5505,-2.8155854712327e-05,-7.06545511165761e-05
22.551,-2.509016173301e-05,-4.78320440935224e-05
22.5515,-2.23717602346145e-05,-2.55444822300108e-05
22.552,-1.94044384903521e-05,-7.79469282907531e-06
22.5525,-1.62240572131521e-05,5.44353501057577e-06
22.553,-1.30464152870486e-05,1.61384191918641e-05
22.5535,-9.44844668925965e-06,2.63232159707781e-05
22.554,-4.75401876875103e-06,3.79306808912791e-05
22.5545,8.85370967635865e-07,5.24155875044447e-05
22.555,6.26321725881393e-06,6.86140011901318e-05
22.5555,9.98945770145787e-06,8.12728364135092e-05
22.556,1.14149764678808e-05,8.42619931017349e-05
22.5565,1.08799880959065e-05,7.71713360596186e-05
22.557,9.40781166922948e-06,6.74091032690435e-05
22.5575,8.11894463085429e-06,6.32533882031984e-05
22.558,7.53719204192731e-06,6.51887608842738e-05
22.5585,7.27116653662726e-06,6.63340192790522e-05
22.559,6.53707384992313e-06,6.09021590582912e-05
22.5595,5.05067145991695e-06,4.9542351947767e-05
22.56,3.2652603155558e-06,3.64764399746779e-05
22.5605,1.74608203866698e-06,2.42414876909284e-05
22.561,4.50685288290823e-07,1.20614279775948e-05
22.5615,-1.2684904325654e-06,-2.29758157549043e-06
22.562,-3.81803040590763e-06,-1.97066598756174e-05
22.5625,-6.6265614232814e-06,-3.79302394073602e-05
22.563,-8.70122866971824e-06,-5.26763602563855e-05
22.5635,-9.91943194697141e-06,-6.08632635040288e-05
22.564,-1.11242726949583e-05,-6.25462358718812e-05
22.5645,-1.28250907820796e-05,-5.94725195819042e-05
22.565,-1.44760589857067e-05,-5.27742082897052e-05
22.5655,-1.52117063592585e-05,-4.28838033250147e-05
22.566,-1.47067180381493e-05,-3.09541291040489e-05
22.5665,-1.31599731338729e-05,-1.92919523649499e-05
22.567,-1.09689959320335e-05,-1.04129283071359e-05
22.5675,-8.6556570418386e-06,-5.91211308804509e-06
22.568,-6.81084055450877e-06,-5.68597677409031e-06
22.5685,-5.84117353827319e-06,-7.63798026344375e-06
22.569,-5.51258430391797e-06,-8.50215729400635e-06
22.5695,-4.52798079021669e-06,-5.91723511054693e-06
22.57,-1.10940643237137e-06,-2.43987529327278e-07
22.5705,5.06457627206589e-06,5.8087322735771e-06
22.571,1.17684939945181e-05,9.68658911809912e-06
22.5715,1.61764579990941e-05,1.12340658453127e-05
22.572,1.7683670516783e-05,1.24190289183033e-05
22.5725,1.76373307006723e-05,1.48043672289728e-05
22.573,1.68006328622724e-05,1.74761094855558e-05
22.5735,1.48983661347478e-05,1.7896083720729e-05
22.574,1.25995208713602e-05,1.48448034309992e-05
22.5745,1.1973756863667e-05,9.86026551578702e-06
22.575,1.42454056026261e-05,5.41051601689746e-06
22.5755,1.81921016826781e-05,2.33241831160755e-06
22.576,2.13781611770955e-05,-3.19117768425123e-07
22.5765,2.23883592812109e-05,-3.45096895051999e-06
22.577,2.14941099565948e-05,-6.62287527702091e-06
22.5775,1.95549292167347e-05,-8.14494539466282e-06
22.578,1.676462139739e-05,-6.14238027013256e-06
22.5785,1.26304257299907e-05,-3.46764045503867e-07
22.579,7.00907342210207e-06,6.62371728214875e-06
22.5795,7.0480771766627e-07,1.07680168075666e-05
22.58,-5.24645395662429e-06,1.04832316804664e-05
22.5805,-1.05397578683133e-05,8.27725081835917e-06
22.581,-1.53969843307303e-05,7.83537235877153e-06
22.5815,-1.97000307680795e-05,9.8232348242787e-06
22.582,-2.30208304572313e-05,1.14527048518428e-05
22.5825,-2.55404022155243e-05,9.85487952334167e-06
22.583,-2.825884062924e-05,4.89260960539946e-06
22.5835,-3.1822732708776e-05,-1.29446368928674e-06
22.584,-3.53055425875826e-05,-6.43812609996115e-06
22.5845,-3.65332858438463e-05,-9.3870905836056e-06
22.585,-3.37743774994302e-05,-1.0033159895449e-05
22.5855,-2.70300242052486e-05,-8.84784112073843e-06
22.586,-1.76742837772614e-05,-6.34888809392065e-06
22.5865,-7.18266734000723e-06,-2.53260519748034e-06
22.587,3.44275573991383e-06,3.03346705152983e-06
22.5875,1.33175578221402e-05,1.01688449550903e-05
22.588,2.15649234534056e-05,1.73547784850812e-05
22.5885,2.79847877030964e-05,2.25988333342695e-05
22.589,3.34765040009003e-05,2.50421502398696e-05
22.5895,3.90257718411581e-05,2.53097060789626e-05
22.59,4.39663728948808e-05,2.43834515669574e-05
22.5905,4.60722353473125e-05,2.28352549540857e-05
22.591,4.42558774251858e-05,2.12527091622157e-05
22.5915,4.04290550031666e-05,2.04716979267813e-05
22.592,3.73684125164465e-05,2.08364747606889e-05
22.5925,3.52139351237218e-05,2.17804442489869e-05
22.593,3.14892750852675e-05,2.24562696938014e-05
22.5935,2.4368056695912e-05,2.222473182762e-05
22.594,1.46556832264326e-05,2.04245316061836e-05
22.5945,4.59912264721851e-06,1.66399581570017e-05
22.595,-4.07684927515786e-06,1.18039299593661e-05
22.5955,-1.06193646095739e-05,8.19537233609246e-06
22.596,-1.47416431820464e-05,7.20989338412906e-06
22.5965,-1.67288361036555e-05,7.32261580088479e-06
22.597,-1.79540691162953e-05,5.36122482712186e-06
22.5975,-2.02350685710187e-05,5.87702829594565e-08
22.598,-2.41208577906444e-05,-6.52603634520794e-06
22.5985,-2.83507782546749e-05,-1.15695497003564e-05
22.599,-3.13706643115625e-05,-1.47274905352545e-05
22.5995,-3.28646130947162e-05,-1.80776390940702e-05
22.6,-3.35346227918561e-05,-2.31808741908635e-05
22.6005,-3.3935867795229e-05,-2.91407426553e-05
22.601,-3.38609396592456e-05,-3.38671710631748e-05
22.6015,-3.25314088991339e-05,-3.66000644738895e-05
22.602,-2.91706928359217e-05,-3.85037655120537e-05
22.6025,-2.35846480784386e-05,-4.09208674140936e-05
22.603,-1.6416639946237e-05,-4.37079435445545e-05
22.6035,-8.95724311506938e-06,-4.55281816458956e-05
22.604,-2.61981881579698e-06,-4.53131334258479e-05
22.6045,1.79355222882713e-06,-4.3032649459444e-05
22.605,4.56713920967591e-06,-3.93701144610337e-05
22.6055,6.5875492446684e-06,-3.51899127379162e-05
22.606,8.29755653370602e-06,-3.1168633927503e-05
22.6065,9.5310454631271e-06,-2.74296800615977e-05
22.607,1.0380033164069e-05,-2.35548644487813e-05
22.6075,1.14607330285025e-05,-1.91775052231089e-05
22.608,1.29386178814151e-05,-1.42637540041802e-05
22.6085,1.39073006609165e-05,-8.61532769968896e-06
22.609,1.33642034054034e-05,-1.75302174132948e-06
22.6095,1.15682393660763e-05,6.15240298625824e-06
22.61,9.87183597208636e-06,1.37145753527877e-05
22.6105,9.22032423974e-06,1.92151656274061e-05
22.611,9.22055910491225e-06,2.17861756906968e-05
22.6115,8.71520524832967e-06,2.16288178174636e-05
22.612,6.94550077216373e-06,1.96147800137445e-05
22.6125,4.09613120848586e-06,1.68452096467322e-05
22.613,9.23212438915646e-07,1.41513554291772e-05
22.6135,-2.12061255093611e-06,1.17916487373829e-05
22.614,-5.43299083735885e-06,9.73883917116966e-06
22.6145,-9.67471771141147e-06,8.13356784410778e-06
22.615,-1.44948346906111e-05,7.01376798002144e-06
22.6155,-1.83515982202052e-05,5.45317070273736e-06
22.616,-2.00656919580386e-05,1.63832047528776e-06
22.6165,-2.01056572172525e-05,-5.33514374041855e-06
22.617,-1.97309464557199e-05,-1.3882272117714e-05
22.6175,-1.92375565952398e-05,-2.09821954453044e-05
22.618,-1.7778863696373e-05,-2.48225494143471e-05
22.6185,-1.47021543179387e-05,-2.5593760272952e-05
22.619,-1.02592669291576e-05,-2.37661860769278e-05
22.6195,-4.9779485335115e-06,-1.89670246760511e-05
22.62,8.76908115225804e-07,-1.13321066623381e-05
22.6205,6.9174140953013e-06,-2.89671700664251e-06
22.621,1.23344204718093e-05,3.89023052552051e-06
22.6215,1.64855453764639e-05,9.08280638298001e-06
22.622,1.95190585258885e-05,1.54451564365642e-05
22.6225,2.20706667270633e-05,2.50550311442441e-05
22.623,2.44779127305765e-05,3.63019904590241e-05
22.6235,2.64822516148889e-05,4.50967099685476e-05
22.624,2.75591877312393e-05,4.90064050737764e-05
22.6245,2.7372540881641e-05,4.95726950782891e-05
22.625,2.60005802198472e-05,5.03842365734956e-05
22.6255,2.38527845794306e-05,5.33921308443e-05
22.626,2.13478572379561e-05,5.75800773982361e-05
22.6265,1.86484345230355e-05,6.08268634716183e-05
22.627,1.56842870046438e-05,6.19507537046825e-05
22.6275,1.22953944073264e-05,6.05219664790991e-05
22.628,8.35157847341254e-06,5.58545564326556e-05
22.6285,3.98829444989355e-06,4.75919989950719e-05
22.629,-2.38634061902072e-07,3.70213467102521e-05
22.6295,-3.75880160201346e-06,2.64011763528589e-05
22.63,-6.68257628765351e-06,1.66488094564942e-05
22.6305,-9.84513005835846e-06,6.78768308094291e-06
22.631,-1.39340575410012e-05,-3.79119058883103e-06
22.6315,-1.85888127199898e-05,-1.35557373267232e-05
22.632,-2.25067726256023e-05,-2.0329273587792e-05
22.6325,-2.45508259478217e-05,-2.4152330476845e-05
22.633,-2.47147317941837e-05,-2.76098966224315e-05
22.6335,-2.38677352273909e-05,-3.30825369892689e-05
22.634,-2.25873459314334e-05,-4.03718371807056e-05
22.6345,-2.05592750521319e-05,-4.7378612726084e-05
22.635,-1.73239585926655e-05,-5.22823255682549e-05
22.6355,-1.31882444780054e-05,-5.43568873141507e-05
22.636,-8.7512928318287e-06,-5.35582909537679e-05
22.6365,-3.76316613725558e-06,-5.04737422835448e-05
22.637,2.51679411361172e-06,-4.61606900070301e-05
22.6375,9.61376064148541e-06,-4.10576913441847e-05
22.638,1.55602426248423e-05,-3.45274290579226e-05
22.6385,1.89394668360737e-05,-2.6356666291211e-05
22.639,2.04209142991761e-05,-1.82811595126277e-05
22.6395,2.15884784352691e-05,-1.29851116251552e-05
22.64,2.28612741628671e-05,-1.14559728869535e-05
22.6405,2.3344803564382e-05,-1.20621989441945e-05
22.641,2.23858500090336e-05,-1.26316556330216e-05
22.6415,2.04285151209627e-05,-1.2770296713421e-05
22.642,1.82305398435284e-05,-1.32948112253135e-05
22.6425,1.58460962351689e-05,-1.39330959012686e-05
22.643,1.27699883973913e-05,-1.30709727768136e-05
22.6435,8.86578721838215e-06,-9.80754390496114e-06
22.644,4.80138840120106e-06,-4.79047988045609e-06
22.6445,1.47367938253595e-06,9.70334443202505e-07
22.645,-9.40522257942367e-07,6.22969225312585e-06
22.6455,-3.21826011361592e-06,8.31990034031713e-06
22.646,-6.18262749170021e-06,4.37831654963153e-06
22.6465,-9.68222091572429e-06,-4.85898925129591e-06
22.647,-1.29296030446263e-05,-1.39613299595062e-05
22.6475,-1.58289472349752e-05,-1.69452058081654e-05
22.648,-1.92371992410722e-05,-1.22942473412294e-05
22.6485,-2.36109167804259e-05,-3.52225014423313e-06
22.649,-2.80454867817285e-05,4.91851097152962e-06
22.6495,-3.11009092352631e-05,1.19146550998235e-05
22.65,-3.21269924414307e-05,1.96065949800457e-05
22.6505,-3.13618641733727e-05,2.93016725648164e-05
22.651,-2.91213084216526e-05,3.88565141803528e-05
22.6515,-2.55038667662948e-05,4.49377344079014e-05
22.652,-2.08519085905495e-05,4.65450823445719e-05
22.6525,-1.58608846439334e-05,4.51107538240982e-05
22.653,-1.08488899070789e-05,4.2260680831627e-05
22.6535,-5.3354330951489e-06,3.86005813547192e-05
22.654,1.07764398739557e-06,3.37884242551821e-05
22.6545,7.60813263795665e-06,2.70637748137864e-05
22.655,1.26855633178496e-05,1.84808310318066e-05
22.6555,1.54127781212116e-05,9.78055767881473e-06
22.656,1.61530917725719e-05,3.10235839578603e-06
22.6565,1.57413123462729e-05,-1.04086318336507e-06
22.657,1.47635113081446e-05,-3.48387192541893e-06
22.6575,1.37908927148996e-05,-4.54954472474427e-06
22.658,1.35425272874535e-05,-3.92525156314601e-06
22.6585,1.40823184750692e-05,-2.32703887144766e-06
22.659,1.42622287469586e-05,-1.83948204682788e-06
22.6595,1.28121245410159e-05,-4.04730655377983e-06
22.66,9.88645613871542e-06,-8.48048470653727e-06
22.6605,6.81620011926828e-06,-1.32623901703678e-05
22.661,4.34763041911976e-06,-1.68438604632901e-05
22.6615,1.9094549545547e-06,-1.86202797047169e-05
22.662,-1.10201521745958e-06,-1.81841493991303e-05
22.6625,-4.14424601250137e-06,-1.51526518258747e-05
22.663,-6.46114216598854e-06,-1.03501700155733e-05
22.6635,-8.66262274858289e-06,-6.02956610402966e-06
22.664,-1.2108455336237e-05,-3.6048757101466e-06
22.6645,-1.6639772613563e-05,-1.85693676295129e-06
22.665,-2.01346008278703e-05,1.29007398542982e-06
22.6655,-2.07877609715037e-05,5.93974317288122e-06
22.666,-1.88413284144997e-05,1.0610639547102e-05
22.6665,-1.54308477517103e-05,1.46860206472643e-05
22.667,-1.06447665500324e-05,1.87407279750605e-05
22.6675,-3.83172867756742e-06,2.26195576418587e-05
22.668,4.46023074691621e-06,2.4626275214477e-05
22.6685,1.20407630872239e-05,2.30353263041277e-05
22.669,1.7080345176661e-05,1.77960771084534e-05
22.6695,1.99462698079575e-05,1.02769182401261e-05
22.67,2.24030462828872e-05,1.51438889156605e-06
22.6705,2.5226674639996e-05,-8.65142716841351e-06
22.671,2.72243722131735e-05,-2.05154518113325e-05
22.6715,2.67409401369864e-05,-3.32633121094185e-05
22.672,2.37434346722791e-05,-4.52646844665873e-05
22.6725,1.99446080429357e-05,-5.52085758662895e-05
22.673,1.68182599990899e-05,-6.2620541926459e-05
22.6735,1.41230916293178e-05,-6.7611587649496e-05
22.674,1.092629683199e-05,-7.04872310583344e-05
22.6745,7.57514203175452e-06,-7.14289167876125e-05
22.675,5.71340059147371e-06,-7.0088884019479e-05
22.6755,6.27171008761893e-06,-6.54713192457293e-05
22.676,8.13008737090155e-06,-5.69200323189772e-05
22.6765,9.141970562581e-06,-4.55569127706717e-05
22.677,8.13976512867777e-06,-3.38310470496452e-05
22.6775,5.51291730145494e-06,-2.29585973766072e-05
22.678,2.13120804713935e-06,-1.17612353076031e-05
22.6785,-1.5126140361649e-06,9.53861111500354e-07
22.679,-5.11084364724931e-06,1.36261246680242e-05
22.6795,-8.43604260971365e-06,2.28786571077579e-05
22.68,-1.17598407222639e-05,2.72126085766472e-05
22.6805,-1.5666728456883e-05,2.8725962760281e-05
22.681,-2.0159448299134e-05,3.05938965828166e-05
22.6815,-2.45620488533589e-05,3.35295561142777e-05
